recall_id,recall_number,title,description,remedy,manufacturer,hazards,recall_date,url,captured_at
10523,26147,Sanven Technology Recalls Vevor Ice Crushers Due to Fire Hazard,This recall involves Vevor's ice crushing machines designed for consumer use. The ice crusher has a handle that consumers press down to feed ice into a shoot; the handle activates a cutter within the ,Refund,,"The ice crusher can experience a thermal event and ignite, posing a fire hazard.",2025-12-11,https://www.cpsc.gov/Recalls/2026/Sanven-Technology-Recalls-Vevor-Ice-Crushers-Due-to-Fire-Hazard,2026-04-27T23:05:46Z
10521,26142,Sanven Technology Recalls VEVOR Steamers Due to Risk of Serious Injury from Burn Hazard,"This recall involves VEVOR Garment Steamers used to remove wrinkles from clothing and textiles. The recalled steamer has an oval-shaped opening for the steam vents and the steamer body is white with """,Refund,,"The steamers can leak or spit hot water, posing a risk of serious burn injury to users and bystanders. The water tank ca",2025-12-11,https://www.cpsc.gov/Recalls/2026/Sanven-Technology-Recalls-VEVOR-Steamers-Due-to-Risk-of-Serious-Injury-from-Burn-Hazard,2026-04-27T23:05:46Z
10519,26140,SKCAIHT Children's Costumes Recalled Due to Risk of Injury from Phthalate Exposure; Violates Federal Phthalates Ban; Sold on Amazon by SKCAI,"This recall involves SKCAIHT-branded Mermaid costumes. The children's recalled costumes consist of a dress and a matching headband. The glittery dress has a blue, purple and pink fabric skirt and a kn",Refund,,"The children's costumes contain a prohibited phthalate, which violates the federal phthalates ban. Phthalates are toxic ",2025-12-11,https://www.cpsc.gov/Recalls/2026/SKCAIHT-Childrens-Costumes-Recalled-Due-to-Risk-of-Injury-from-Phthalate-Exposure-Violates-Federal-Phthalates-Ban-Sold-on-Amazon-by-SKCAIHT-Direct,2026-04-27T23:05:46Z
10517,26138,TREK Recalls Electric Bicycles Due to Fall or Crash Hazard,"This recall involves Model Year 2026 Trek-branded Domane+ ALR 5, Domane+ ALR 6 AXS, Checkpoint+ SL 6 and Checkpoint+ SL 7 electric bicycles. The bicycles come in various colors and sizes. The word ""TR",Repair,,"The bolts on the chainring can come loose, causing the chainring to separate from the bike, resulting in a fall or crash",2025-12-11,https://www.cpsc.gov/Recalls/2026/TREK-Recalls-Electric-Bicycles-Due-to-Fall-or-Crash-Hazard,2026-04-27T23:05:46Z
10520,26141,Uuoeebb Infant Walkers Recalled Due to Risk of Serious Injury or Death from Fall and Entrapment Hazards; Violate Mandatory Standard for Infa,"This recall involves Uuoeebb Infant Walkers. The infant walkers are collapsible with a round base, eight wheels, and seven adjustable height settings. They were sold in gray, black and pink. ""Producti",Refund,,The recalled infant walkers violate the mandatory standard for infant walkers because they can fit through a standard do,2025-12-11,https://www.cpsc.gov/Recalls/2026/Uuoeebb-Infant-Walkers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Fall-and-Entrapment-Hazards-Violate-Mandatory-Standard-for-Infant-Walkers-Sold-on-Amazon-by-BaoD,2026-04-27T23:05:46Z
10522,26146,YCXXKJ Baby Bath Seats Recalled Due to Risk of Serious Injury or Death to Children from Drowning; Violate Mandatory Standard for Infant Bath,"This recall involves YCXXKJ-branded baby bath seats sold in blue, gray, pink, and yellow. The bath seats have two detachable arms that serve as a restraint, four suction cups on the bottom, and three ",Refund,,The recalled bath seats violate the mandatory standard for infant bath seats because they are unstable and can tip over ,2025-12-11,https://www.cpsc.gov/Recalls/2026/YCXXKJ-Baby-Bath-Seats-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-to-Children-from-Drowning-Violate-Mandatory-Standard-for-Infant-Bath-Seats-Sold-on-Amazon-by-BenTalk,2026-04-27T23:05:46Z
10516,26135,INIU Recalls Power Banks Due to Fire and Burn Hazards; Sold on Amazon,"This recall involves INIU 10,000mAh portable power banks, model BI-B41. The recalled power banks have a black or blue case and the INIU logo and a paw-print LED light are on the front. The model and s",Refund,"Shenzhen Topstar Industry Co., Ltd., of China","The lithium-ion battery in the recalled power banks can overheat and ignite, posing fire and burn hazards to consumers.",2025-12-05,https://www.cpsc.gov/Recalls/2026/INIU-Recalls-Power-Banks-Due-to-Fire-and-Burn-Hazards-Sold-on-Amazon,2026-04-27T23:05:46Z
10509,26127,Casaottima 13-Drawer Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Violates Mandatory Stand,"This recall involves the recalled Casaottima 13-Drawer Dressers. The recalled dressers were sold in the following colors: black, black and vintage, gray and pink. They have a metal frame, wooden top, ",Refund,"Changzhou Municipal Sea Metal Products Co. Ltd., of China","The recalled dressers are unstable if they are not anchored to the wall, posing tip-over and entrapment hazards that can",2025-12-04,https://www.cpsc.gov/Recalls/2026/Casaottima-13-Drawer-Dressers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Tip-Over-and-Entrapment-Hazards-Violates-Mandatory-Standard-for-Clothing-Storage-Units-Sold-on-Amazon-by-Casaottima,2026-04-27T23:05:46Z
10510,26128,CreateOn Recalls Pip-Cubes Due to Risk of Serious Injury or Death from Magnet Ingestion Hazard,"This recall involves CreateOn Crayola-branded pip-Cubes, which are magnetic building cubes sold in Bold Colors and Glitter in sets of 24 or 27 cubes. The Bold Colors cubes are red, green, blue and yel",Replace,,"The recalled magnetic building cubes contain magnets that can become loose if the seams separate, posing an ingestion ha",2025-12-04,https://www.cpsc.gov/Recalls/2026/CreateOn-Recalls-Pip-Cubes-Due-to-Risk-of-Serious-Injury-or-Death-from-Magnet-Ingestion-Hazard,2026-04-27T23:05:46Z
10514,26133,Cubimana Building Toy Sets Recalled Due to Risk of Serious Injury or Death from Battery Ingestion; Violates Mandatory Standard for Toys; Sol,This recall involves Cubimana-branded treehouse building toy sets. The recalled sets consist of 618 multi-colored pieces to build a three-tier treehouse that lights up. A clear piece containing a LED ,Refund,,The building toy sets violate the mandatory safety standard because the battery compartment within the LED light piece c,2025-12-04,https://www.cpsc.gov/Recalls/2026/Cubimana-Building-Toy-Sets-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Battery-Ingestion-Violates-Mandatory-Standard-for-Toys-Sold-on-Shein-by-Vatos-Toys,2026-04-27T23:05:46Z
10515,26134,Grizzly Industrial Recalls Heavy-Duty Planers Due to Impact and Laceration Hazards,"This recall involves all Grizzly Industrial 15"" 3HP heavy-duty planers with model number G0815. The G0815 15"" Planer is used to smooth and flatten boards and to ensure consistent thickness across thei",Repair,,"The chip breaker can contact the cutterhead blades during use, which can cause debris to be ejected from the planer, pos",2025-12-04,https://www.cpsc.gov/Recalls/2026/Grizzly-Industrial-Recalls-Heavy-Duty-Planers-Due-to-Impact-and-Laceration-Hazards,2026-04-27T23:05:46Z
10511,26129,HydroJug Recalls 14-Ounce Children's Sport Tumblers Due to Choking Hazard,This recall involves the 14-ounce sport tumbler with serial number 235010 or no serial number on the bottom of the tumbler under the rubber boot. The handle with the rivets is attached to the lid of t,Replace,"HydroJug, Inc., of Ogden, Utah","The rivets on the handle can come loose, causing the handle to detach, posing a choking hazard for children.",2025-12-04,https://www.cpsc.gov/Recalls/2026/HydroJug-Recalls-14-Ounce-Childrens-Sport-Tumblers-Due-to-Choking-Hazard,2026-04-27T23:05:46Z
10512,26131,KTEBO Writing Tablet Toys Recalled Due to Risk of Serious Injury or Death from Battery Ingestion; Violates Mandatory Standard for Toys; Sold,"This recall involves KTEBO-branded Writing Tablet Toys. The products were sold in sets of two and came in four color variations (pink/blue, green/yellow, orange/blue, purple/red) and two sizes (8.5 in",Replace,,The recalled toys violate the mandatory standard for toys because the screw used to secure the battery compartment that ,2025-12-04,https://www.cpsc.gov/Recalls/2026/KTEBO-Writing-Tablet-Toys-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Battery-Ingestion-Violates-Mandatory-Standard-for-Toys-Sold-on-Amazon-by-KTEBO,2026-04-27T23:05:46Z
10513,26132,Little Pea Shop Crib Bumpers Recalled Due to Risk of Serious Injury or Death from Suffocation; Violates Federal Crib Bumper Ban; Sold by Lit,"This recall involves two styles of Little Pea Shop-branded padded crib bumpers. The ""Waffle Bedding Accessory"" style was sold as bumper pads in gray, pink, blue and white and in four different lengths",Refund,,"The recalled crib bumpers violate the federal crib bumper ban because they can obstruct an infant's breathing, posing a ",2025-12-04,https://www.cpsc.gov/Recalls/2026/Little-Pea-Shop-Crib-Bumpers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Suffocation-Violates-Federal-Crib-Bumper-Ban-Sold-by-Little-Pea-Shop,2026-04-27T23:05:46Z
10508,26126,Ningbo Tianqi Electronic Recalls FUFU&GAGA Murphy Wall Beds Due to Impact and Laceration Hazards,This recall involves FUFU&GAGA white wood frame queen size Murphy wall beds. The beds are designed to be wall-mounted and can fold into a cabinet. The wall beds measure about 86 inches high and 65 inc,Refund,"Jiangsu Liangjiang Intelligent Furniture Co., Ltd, of China","During assembly or disassembly, the 215-pound frame of the wall bed can fall onto consumers, posing deadly impact, crush",2025-12-04,https://www.cpsc.gov/Recalls/2026/Ningbo-Tianqi-Electronic-Recalls-FUFU&GAGA-Murphy-Wall-Beds-Due-to-Impact-and-Laceration-Hazards,2026-04-27T23:05:46Z
10507,26124,Primark US Recalls Primark Water Balloon Pumps Due to Injury Hazard,"This recall involves Primark Water Balloon Pumps, which were sold in blue and pink. The pumps are shaped like a water bottle with a spray head. The product code 5252801 is printed on the price tag loc",Refund,,"The water balloon pump can generate excessive pressure during use, causing the product to rupture, posing a risk of phys",2025-12-04,https://www.cpsc.gov/Recalls/2026/Primark-US-Recalls-Primark-Water-Balloon-Pumps-Due-to-Injury-Hazard,2026-04-27T23:05:46Z
10498,26112,Alinux Baby Loungers Recalled Due to Risk of Serious Injury or Death from Entrapment and Fall Hazards; Violates Mandatory Standard for Infan,This recall involves Alinux baby loungers. The recalled baby loungers are made of a foam sleeping pad and padded bumpers with a cloth cover and a ribbon tie at one end. They were sold in the following,Refund,,The recalled baby loungers violate the mandatory safety standard for Infant Sleep Products. The sides are too low to con,2025-11-26,https://www.cpsc.gov/Recalls/2026/Alinux-Baby-Loungers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-and-Fall-Hazards-Violates-Mandatory-Standard-for-Infant-Sleep-Products-Sold-on-Amazon-by-Winkids,2026-04-27T23:05:46Z
10504,26121,Convertible High Chairs Recalled Due to Risk of Serious Injury or Death from Fall and Entrapment Hazards; Violate Mandatory Standard for Hig,"This recall involves baby high chairs sold in beige or pink with a matching removable seat cushion, detachable tray, and footrest. The high chairs convert into an infant swing and are reclinable and c",Refund,,The high chairs violate the mandatory standard for high chairs because they were sold without the required attached rest,2025-11-26,https://www.cpsc.gov/Recalls/2026/Convertible-High-Chairs-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Fall-and-Entrapment-Hazards-Violate-Mandatory-Standard-for-High-Chairs-Sold-on-Amazon-by-Rotinyard,2026-04-27T23:05:46Z
10496,26107,Ebern Designs Ojaswi 12-Drawer Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment; Violates Mandatory Sta,"This recall involves Ebern Designs Ojaswi 12-Drawer Dressers. The recalled dressers were sold in gray and white. They have a metal frame, wooden top, and 12 collapsable fabric drawers. The dressers me",Refund,"Ji Nan BinCai E-Commerce Co., Ltd. dba Ebern Designs, of China","The recalled dressers are unstable if they are not anchored to the wall, posing tip-over and entrapment hazards that can",2025-11-26,https://www.cpsc.gov/Recalls/2026/Ebern-Designs-Ojaswi-12-Drawer-Dressers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Tip-Over-and-Entrapment-Violates-Mandatory-Standard-for-Clothing-Storage-Units;-Manufactured-and-Sold-by-Ebern-Designs,2026-04-27T23:05:46Z
10500,26114,Ikuso Safety Gates Recalled Due to Risk of Serious Injury or Death to Children from Entrapment; Violates Mandatory Standard for Gates and En,This recall involves Ikuso-branded safety pressure-mounted safety gates. The white steel safety gates were sold in two adjustable size ranges: between 30 inches and 48 inches (model Door-Gen1-123) and,Refund,,The recalled gates violate the mandatory standard for expansion gates and expandable enclosures because a child's torso ,2025-11-26,https://www.cpsc.gov/Recalls/2026/Ikuso-Safety-Gates-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-to-Children-from-Entrapment-Violates-Mandatory-Standard-for-Gates-and-Enclosures-Sold-on-Amazon-by-Ikuso,2026-04-27T23:05:46Z
10497,26109,KingPavonini Adult Portable Bed Rails Recalled Due to Risk of Serious Injury or Death from Entrapment and Asphyxiation; Violate Mandatory St,"This recall involves six KingPavonini-branded adult portable bed rails with model numbers: BC-CBJ-X, BC-CBJ, BC-LDFS-X, LDFS-SSK, 04-BC-LDFS, BC-LDFS. The model numbers can be found in the owner's man",Refund,"Wuyi Fortune Land Sports and Leisure Products Co. Ltd., of China",The recalled bed rails violate the mandatory standard for adult portable bed rails because when the bed rails are attach,2025-11-26,https://www.cpsc.gov/Recalls/2026/KingPavonini-Adult-Portable-Bed-Rails-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-and-Asphyxiation-Violate-Mandatory-Standard-for-Adult-Portable-Bed-Rails-Sold-on-Amazon-by-KingPavonini,2026-04-27T23:05:46Z
10499,26113,Macardac Baby Loungers Recalled Due to Risk of Serious Injury or Death from Entrapment and Fall Hazards; Violates Mandatory Standard for Inf,This recall involves Macardac baby loungers. The recalled baby loungers are made of a foam sleeping pad and padded bumpers with a cloth cover and have a buckle at one end. They were sold in the follow,Refund,,The recalled baby loungers violate the mandatory safety standard for Infant Sleep Products. The sides are too low to con,2025-11-26,https://www.cpsc.gov/Recalls/2026/Macardac-Baby-Loungers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-and-Fall-Hazards-Violates-Mandatory-Standard-for-Infant-Sleep-Products-Sold-on-Amazon-by-Macardac-Products,2026-04-27T23:05:46Z
10506,26125,McLee Creations Recalls MyOnlyStyler Root Booster Hair Dryers Due to Risk of Serious Injury or Death from Electrocution and Shock Hazards,"This recall involves MyOnlyStyler Root Booster Hair Dryers. The hair dryer was sold in white with black bristles and has ""MY ONLY STYLER"" printed on the handle. Model number ""MOS-22"" is printed on the",Refund,,"The handheld hair dryers lack an immersion protection device, which presents a substantial product hazard to consumers, ",2025-11-26,https://www.cpsc.gov/Recalls/2026/McLee-Creations-Recalls-MyOnlyStyler-Root-Booster-Hair-Dryers-Due-to-Risk-of-Serious-Injury-or-Death-from-Electrocution-and-Shock-Hazards,2026-04-27T23:05:46Z
10505,26122,Outdoor Master Children's and Youth Helmets Recalled Due to Risk of Serious Injury or Death from Head Injury; Violates Mandatory Standard fo,"This recall involves two models of Outdoor Master-branded children's and youth bicycle/multi-purpose helmets. Helmet model OM-TD BIKE is blue with a dinosaur print, has black padding, black straps, a ",Refund,,"The recalled children's and youth helmets violate the mandatory safety standard for bicycle helmets. Particularly, the h",2025-11-26,https://www.cpsc.gov/Recalls/2026/Outdoor-Master-Childrens-and-Youth-Helmets-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Head-Injury-Violates-Mandatory-Standard-for-Bicycle-Helmets-Sold-and-Imported-by-Outdoor-Master,2026-04-27T23:05:46Z
10503,26120,Ozark Trail Tabletop 1-Burner Butane Camping Stoves Recalled Due to Serious Burn and Fire Hazards; Imported and Sold by Walmart; Manufacture,This recall involves Ozark Trail Tabletop 1-Burner Butane Camping Stoves with model number BG2247A1. The model number is printed on a gray label on the inside of the fuel compartment. The camping stov,Refund,"China Window Industry Co., Ltd, of Taipei, Taiwan","The stoves can explode or catch fire, posing a burn and fire hazard to consumers.",2025-11-26,https://www.cpsc.gov/Recalls/2026/Ozark-Trail-Tabletop-1-Burner-Butane-Camping-Stoves-Recalled-Due-to-Serious-Burn-and-Fire-Hazards-Imported-and-Sold-by-Walmart-Manufactured-by-China-Window-Industry-Co,2026-04-27T23:05:46Z
10502,26116,Sofoliana and Glotika Baby Loungers Recalled Due to Risk of Serious Injury or Death from Entrapment and Fall Hazards; Violates Mandatory Sta,This recall involves Sofoliana and Glotika baby loungers. The recalled baby loungers are rectangular in shape and are made of a foam sleeping pad and padded bumpers with a cloth cover. The Sofoliana b,Refund,,The recalled baby loungers violate the mandatory safety standard for Infant Sleep Products. The sides are too low to con,2025-11-26,https://www.cpsc.gov/Recalls/2026/Sofoliana-and-Glotika-Baby-Loungers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-and-Fall-Hazards-Violates-Mandatory-Standard-for-Infant-Sleep-Products-Sold-on-Amazon-by-Bosen-US,2026-04-27T23:05:46Z
10501,26115,Vivohome Adult Portable Bed Rails Recalled Due to Risk of Serious Injury or Death from Entrapment and Asphyxiation Hazards; Violates Mandato,"This recall involves Vivohome-branded adult portable bed rails sold for use on adult beds. The recalled bed rails measure about 36.6 inches long, 16.1 inches wide and 15.7 inches in height and have fo",Refund,,"The recalled bed rails violate the mandatory standard for adult portable bed rails, posing a serious entrapment hazard a",2025-11-26,https://www.cpsc.gov/Recalls/2026/Vivohome-Adult-Portable-Bed-Rails-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-and-Asphyxiation-Hazards-Violates-Mandatory-Standard-for-Adult-Portable-Bed-Rails-Imported-by-Vivohome,2026-04-27T23:05:46Z
10487,26094,AliExpress Recalls Convertible Strollers Due to Risk of Serious Injury or Death from Fall Hazard; Violates Mandatory Standard for Strollers,"This recall involves a stroller that converts into a hand-held infant carrier. The product was sold in pink, light pink, blue, dark blue, green, red, teal, gray and black and comes with a gray or blac",Refund,,"The stroller violates the mandatory standard for strollers because the restraint system can fail, posing a risk of serio",2025-11-20,https://www.cpsc.gov/Recalls/2026/AliExpress-Recalls-Convertible-Strollers-Due-to-Risk-of-Serious-Injury-or-Death-from-Fall-Hazard-Violates-Mandatory-Standard-for-Strollers,2026-04-27T23:05:46Z
10488,26095,Bearlala Baby Loungers Recalled Due to Risk of Serious Injury or Death from Entrapment and Fall Hazards; Violates Mandatory Standard for Inf,"This recall involves Bearlala baby loungers, advertised under the brand ""Granlass."" The recalled baby loungers are made of a foam sleeping pad and padded bumpers with a cloth cover. The cloth covers a",Refund,,The recalled baby loungers violate the mandatory standard for Infant Sleep Products. The sides are too low to contain an,2025-11-20,https://www.cpsc.gov/Recalls/2026/Bearlala-Baby-Loungers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-and-Fall-Hazards-Violates-Mandatory-Standard-for-Infant-Sleep-Products-Sold-on-Walmart-com-by-Nuoxuann,2026-04-27T23:05:46Z
10492,26102,Demlar Recalls MoonSoll and Magic Chems Fuel Bottles Due to Risk of Serious Injury or Death from Flash Fire; Violates Mandatory Standard for,"This recall involves Demlar's bottles of MoonSoll-branded ethanol and Magic Chems-branded bioethanol fuel, used for tabletop fire pits, fireplaces, stoves and burners. The clear fuel bottles have a re",Refund,"STARKİM KİMYA SAN. T.C. A.Ş., of Turkey",The ethanol fuel bottles violate the federal safety standard for portable fuel containers because they lack flame mitiga,2025-11-20,https://www.cpsc.gov/Recalls/2026/Demlar-Recalls-MoonSoll-and-Magic-Chems-Fuel-Bottles-Due-to-Risk-of-Serious-Injury-or-Death-from-Flash-Fire-Violates-Mandatory-Standard-for-Portable-Fuel-Containers-and-FHSA-Labeling-Requirements-Imported-by-Demlar-Online-Store,2026-04-27T23:05:46Z
10489,26096,Little Partners Recalls Children's Grow 'N Stow Folding Learning Towers Due to Fall Hazard,"This recall involves children's Grow 'N Stow Folding Learning Tower with model number LP01711 and date codes, in YYYYMM format, from 202409 to 202501. The model number and date code are located on a l",Repair,,"The platform inside the tower can collapse, posing a fall hazard to young children.",2025-11-20,https://www.cpsc.gov/Recalls/2026/Little-Partners-Recalls-Childrens-Grow-N-Stow-Folding-Learning-Towers-Due-to-Fall-Hazard,2026-04-27T23:05:46Z
10494,26104,Magnet Fidget Spinner Sets Recalled Due to Risk of Serious Injury or Death from Magnet Ingestion; Violates Mandatory Standard for Toys; Sold,"This recall involves Anzmtosn Magnet Fidget Spinner Sets. Each set contains 15 pieces and comes with four iridescent oval-shaped magnets, eight iridescent cuboidal-shaped magnetic stones, one red and ",Refund,"Shenzhenshibangduoladianzikejimaoyi Co., Ltd. (Shenzhen Bangduola Electronic Technology Trade Co., Ltd.), of China","The recalled magnet spinner sets violate the mandatory standard for toys because the sets contain loose magnets, posing ",2025-11-20,https://www.cpsc.gov/Recalls/2026/Magnet-Fidget-Spinner-Sets-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Magnet-Ingestion-Violates-Mandatory-Standard-for-Toys-Sold-on-Amazon-by-Anzmtosn,2026-04-27T23:05:46Z
10491,26101,Mallimoda Children's Pajama Sets Recalled Due to Risk of Serious Injury or Death from Burn Hazard; Violates Mandatory Standards for Children,"This recall involves Mallimoda-branded children's pajama sets. The recalled pajama sets consist of a long-sleeved, button-up shirt with a front pocket and matching pants. The pajamas are trimmed with ",Refund,,"The recalled pajama sets violate the mandatory standards for children's sleepwear, posing a risk of serious injuries or ",2025-11-20,https://www.cpsc.gov/Recalls/2026/Mallimoda-Childrens-Pajama-Sets-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Burn-Hazard-Violates-Mandatory-Standards-for-Childrens-Sleepwear-Sold-on-Amazon-by-Mallimoda,2026-04-27T23:05:46Z
10490,26099,Play Yards Recalled Due to Risk of Serious Injury or Death from Suffocation and Entrapment Hazards; Violate Mandatory Standard for Play Yard,"This recall involves play yards that have black fabric sides and mesh panels bordered in gray. The top rails are covered with white fabric with a multi-colored print with bear faces, paws and the word",Refund,,The play yards violate the mandatory standard for play yards. Infants can become entrapped under the mattress or between,2025-11-20,https://www.cpsc.gov/Recalls/2026/Play-Yards-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Suffocation-and-Entrapment-Hazards-Violate-Mandatory-Standard-for-Play-Yards-Sold-on-Amazon-by-Anna-Queen,2026-04-27T23:05:46Z
10495,26106,Romorgniz Fabric 12- and 13-Drawer Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment; Violates Mandatory,"This recall involves Romorgniz Fabric 12- and 13-Drawer Dressers. The dressers come in rustic brown, black, pink and white and have a metal frame and wooden top. The 12-drawer dresser has 12 collapsab",Refund,"Baituo Innovation Technology Co. Ltd., dba Romorgniz, of China","The recalled dressers are unstable if they are not anchored to the wall, posing serious tip-over and entrapment hazards ",2025-11-20,https://www.cpsc.gov/Recalls/2026/Romorgniz-Fabric-12-and-13-Drawer-Dressers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Tip-Over-and-Entrapment-Violates-Mandatory-Standard-for-Clothing-Storage-Units-Sold-on-Amazon-by-Romorgniz,2026-04-27T23:05:46Z
10493,26103,Spartan Mowers and UTVs Recalls Riding Mowers Due to Crash Hazard,"This recall involves certain Model Year 2025 Spartan SRT-XD and KGZ-XD zero radius turn (""ZRT"") riding lawn mowers (model numbers RSKXD161994VO, RSKXD172994VO, RSSXD161994VO, RSSXD161999KE, RSSXD17299",Repair,"Intimidator LLC d/b/a/Spartan Mowers and UTVs, Batesville, Arkansas","The riding mower's steering arm dampers can be installed incorrectly, which can result in an unexpected bouncing motion ",2025-11-20,https://www.cpsc.gov/Recalls/2026/Spartan-Mowers-and-UTVs-Recalls-Riding-Mowers-Due-to-Crash-Hazard,2026-04-27T23:05:46Z
10484,26090,Belkin Recalls Portable Power Banks and Wireless Charging Stands Due to Fire and Burn Hazards,"This recall involves charging stands with model number MMA008 and power banks with model numbers BPB002 and PB0003. Model number ""MMA008"" is printed on the bottom of the charging stand. Serial numbers",Refund,"Belkin International Inc., of El Segundo, California","The lithium-ion battery in the power banks and charging stands can overheat, posing fire and burn hazards to consumers.",2025-11-13,https://www.cpsc.gov/Recalls/2026/Belkin-Recalls-Portable-Power-Banks-and-Wireless-Charging-Stands-Due-to-Fire-and-Burn-Hazards,2026-04-27T23:05:46Z
10480,26085,Bettina Doll Sets Recalled Due to Risk of Serious Injury or Death from Battery Ingestion; Violates Mandatory Standard for Toys; Sold on Amaz,"This recall involves Bettina Doll Set with Magic Light Unicorn. The Magic Light Unicorn is white with multi-colored hair and a pink saddle, and the doll has a pink dress. The unicorn is 10 inches long",Refund,,The doll sets violate the mandatory standard for toys because the battery compartment of the unicorn contains button cel,2025-11-13,https://www.cpsc.gov/Recalls/2026/Bettina-Doll-Sets-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Battery-Ingestion-Violates-Mandatory-Standard-for-Toys-Sold-on-Amazon-by-Shantou-Chenghai-Xingzigu-Toy-Industry,2026-04-27T23:05:46Z
10483,26089,Great Lakes Wholesale International Recalls Select Battery Packs Due to Battery Ingestion; Violates Federal Statute for Child-Resistant Pack,"This recall involves Great Lakes Select Battery Packs, each of which displays the name ""Great Lakes Select"" on the back of the packaging, and the item number on the front of the packaging Item Number ",Refund,,The button cell and lithium coin batteries are not in child-resistant packaging and do not bear the warning labels requi,2025-11-13,https://www.cpsc.gov/Recalls/2026/Great-Lakes-Wholesale-International-Recalls-Select-Battery-Packs-Due-to-Battery-Ingestion-Violates-Federal-Statute-for-Child-Resistant-Packaging-of-Button-Cell-and-Coin-Batteries,2026-04-27T23:05:46Z
10486,26092,Tesla Recalls Powerwall 2 AC Battery Power Systems Due to Fire and Burn Hazards; Risk of Serious Injury or Death,"This recall involves certain Tesla Powerwall 2 units, fully-integrated AC battery systems used for energy storage for self-consumption, time-based control, and backup power. Model number ""Powerwall 2""",Replace,"Tesla, Inc., of Reno, Nevada","The lithium-ion battery cells in certain Powerwall 2 systems can cause the unit to stop functioning during normal use, w",2025-11-13,https://www.cpsc.gov/Recalls/2026/Tesla-Recalls-Powerwall-2-AC-Battery-Power-Systems-Due-to-Fire-and-Burn-Hazards-Risk-of-Serious-Injury-or-Death,2026-04-27T23:05:46Z
10482,26088,Trek Recalls Bicycles with Coaster Brakes and Replacement Rear Wheels Due to Crash Hazard,"This recall involves certain Trek and Electra-branded bicycle models with coaster brakes and replacement rear wheels. The bikes were sold in a variety of colors, including red, flamingo pink, dark aqu",Repair,,"The coaster brakes can fail to engage, resulting in the rider losing control, posing a crash hazard.",2025-11-13,https://www.cpsc.gov/Recalls/2026/Trek-Recalls-Bicycles-with-Coaster-Brakes-and-Replacement-Rear-Wheels-Due-to-Crash-Hazard,2026-04-27T23:05:46Z
10485,26091,Zigjoy Sleep Sacks with Feet Recalled Due to Risk of Serious Injury or Death from Burn Hazard; Violates Mandatory Standard for Children's Sl,"This recall involves Zigjoy-branded children's one-piece sleep sacks with feet, in blue with an excavator print or pink with a bunny print. The sleep sacks were sold in sizes S, M, and L. ""100% cotton",Refund,,"The recalled sleep sacks violate the mandatory flammability standard for children's sleepwear, posing a burn hazard and ",2025-11-13,https://www.cpsc.gov/Recalls/2026/Zigjoy-Sleep-Sacks-with-Feet-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Burn-Hazard-Violates-Mandatory-Standard-for-Childrens-Sleepwear-Sold-by-Zigjoy-US,2026-04-27T23:05:46Z
10481,26086,Zippee Silicone Activity Toys Recalled Due to Risk of Serious Injury or Death from Choking; Violates Mandatory Standard for Toys; Imported b,This recall involves the Zippee children's activity silicone toy. The body of the toy is a teal flexible silicone cylinder with holes where six different color silicone strings can be pulled. Five of ,Refund,,"The recalled silicone activity toys contain spherical ends that can reach the back of the throat, posing a serious choki",2025-11-13,https://www.cpsc.gov/Recalls/2026/Zippee-Silicone-Activity-Toys-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Choking-Violates-Mandatory-Standard-for-Toys-Imported-by-Mobi-Games,2026-04-27T23:05:46Z
